Code,NarrowSynonym,Cod
http://purl.obolibrary.org/obo/FOODON_03412277,"Labridae Cuvier, 1816",03412277
http://purl.obolibrary.org/obo/FOODON_03412294,Sardinops caeruleus (Girard 1854),03412294
http://purl.obolibrary.org/obo/FOODON_03412294,"Sardinops caeruleus (Girard, 1854)",03412294
http://purl.obolibrary.org/obo/FOODON_03412315,Citrus natsudaidai Hayata,03412315
http://purl.obolibrary.org/obo/FOODON_03412321,Turbo cornutus,03412321
http://purl.obolibrary.org/obo/FOODON_03412321,Turbo cornutus Lightfoot 1786,03412321
http://purl.obolibrary.org/obo/FOODON_03412326,"Ensis americanus (Gould, 1870)",03412326
http://purl.obolibrary.org/obo/FOODON_03412331,Phleum pratense L.,03412331
http://purl.obolibrary.org/obo/FOODON_03412337,Dactylis glomerata L.,03412337
http://purl.obolibrary.org/obo/FOODON_03412338,Festuca arundinacea Schreb.,03412338
http://purl.obolibrary.org/obo/FOODON_03412340,Frangula purshiana (DC.) Cooper,03412340
http://purl.obolibrary.org/obo/FOODON_03412340,Frangula purshiana (DC.) J. G. Cooper,03412340
http://purl.obolibrary.org/obo/FOODON_03412340,Rhamnus purshiana DC.,03412340
http://purl.obolibrary.org/obo/FOODON_03412353,Patinopecten yessoensis,03412353
http://purl.obolibrary.org/obo/FOODON_03412353,Patinopecten yessoensis (Jay 1857),03412353
http://purl.obolibrary.org/obo/FOODON_03412358,Fissurella maxima,03412358
http://purl.obolibrary.org/obo/FOODON_03412361,"Ganoderma lucidum (Curtis) P. Karst., 1881",03412361
http://purl.obolibrary.org/obo/FOODON_03412361,Ganoderma lucidum (M.A.Curtis) P.Karst.,03412361
http://purl.obolibrary.org/obo/FOODON_03412361,ganoderma lucidum,03412361
http://purl.obolibrary.org/obo/FOODON_03412366,Cheilodactylus bergi Norman 1937,03412366
http://purl.obolibrary.org/obo/FOODON_03412366,"Cheilodactylus bergi Norman, 1937",03412366
http://purl.obolibrary.org/obo/FOODON_03412367,"Pinguipes Cuvier in Cuvier and Valenciennes, 1829",03412367
http://purl.obolibrary.org/obo/FOODON_03412386,"Meretrix lusoria (Roding, 1798)",03412386
http://purl.obolibrary.org/obo/FOODON_03412386,"Meretrix lusoria (Röding, 1798)",03412386
http://purl.obolibrary.org/obo/FOODON_03412388,Pagrus auratus (Bloch & Schneider 1801),03412388
http://purl.obolibrary.org/obo/FOODON_03412393,Paralichthys microps,03412393
http://purl.obolibrary.org/obo/FOODON_03412393,"Paralichthys microps (Günther, 1881)",03412393
http://purl.obolibrary.org/obo/FOODON_03412403,"Lepomis gibbosus (Linnaeus, 1758)",03412403
http://purl.obolibrary.org/obo/FOODON_03412408,Rhopilema spp,03412408
http://purl.obolibrary.org/obo/FOODON_03412408,Rhopilema spp.,03412408
http://purl.obolibrary.org/obo/FOODON_03412410,Rhodymenia,03412410
http://purl.obolibrary.org/obo/FOODON_03412413,"Malaclemys terrapin (Schoepff, 1793)",03412413
http://purl.obolibrary.org/obo/FOODON_03412419,Allium tuberosum Rottler ex Spreng.,03412419
http://purl.obolibrary.org/obo/FOODON_03412423,"Trichopsis Canestrini, 1860",03412423
http://purl.obolibrary.org/obo/FOODON_03412438,"Crotalus Linnaeus, 1758",03412438
http://purl.obolibrary.org/obo/FOODON_03412443,Leucaena leucocephala (Lam.) de Wit,03412443
http://purl.obolibrary.org/obo/FOODON_03412446,Gyromitra esculenta (Pers.) Fr.,03412446
http://purl.obolibrary.org/obo/FOODON_03412449,Sandoricum koetjape (Burm. f.) Merr.,03412449
http://purl.obolibrary.org/obo/FOODON_03412455,Acacia pennata (L.) Willd.,03412455
http://purl.obolibrary.org/obo/FOODON_03412457,Piper sarmentosum Roxb.,03412457
http://purl.obolibrary.org/obo/FOODON_03412468,Citrus nobilis Lour.,03412468
http://purl.obolibrary.org/obo/FOODON_03412468,Citrus x nobilis Lour.,03412468
http://purl.obolibrary.org/obo/FOODON_03412469,Citrus temple hort. ex Yu. Tanaka,03412469
http://purl.obolibrary.org/obo/FOODON_03412473,Lathyrus aphaca L.,03412473
http://purl.obolibrary.org/obo/FOODON_03412473,yellow pea plant,03412473
http://purl.obolibrary.org/obo/FOODON_03412476,"Ulva Linnaeus, 1753",03412476
http://purl.obolibrary.org/obo/FOODON_03412496,Acheta domesticus,03412496
http://purl.obolibrary.org/obo/FOODON_03412502,Chlorophyta,03412502
http://purl.obolibrary.org/obo/FOODON_03412507,"Flammulina velutipes (Curtis) Singer, 1951",03412507
http://purl.obolibrary.org/obo/FOODON_03412510,Cucurbita maxima Duchesne subsp. maxima,03412510
http://purl.obolibrary.org/obo/FOODON_03412511,Cucurbita maxima Duchesne,03412511
http://purl.obolibrary.org/obo/FOODON_03412523,Cucurbita maxima Duchesne,03412523
http://purl.obolibrary.org/obo/FOODON_03412511,Cucurbitaceae,03412511
http://purl.obolibrary.org/obo/FOODON_03412519,Physalis L.,03412519
http://purl.obolibrary.org/obo/FOODON_03412519,Physalis spp.,03412519
http://purl.obolibrary.org/obo/FOODON_03412522,"Lepista nuda (Bull.) Cooke, 1871",03412522
http://purl.obolibrary.org/obo/FOODON_03412523,Hokkaido squash,03412523
http://purl.obolibrary.org/obo/FOODON_03412523,red Hokkaido squash,03412523
http://purl.obolibrary.org/obo/FOODON_03412523,sweet meat squash,03412523
http://purl.obolibrary.org/obo/FOODON_03412535,Hoplunnis diomediana,03412535
http://purl.obolibrary.org/obo/FOODON_03412535,"Hoplunnis diomediana Goode and Bean, 1896",03412535
http://purl.obolibrary.org/obo/FOODON_03412539,Ficus aspera G. Forst.,03412539
http://purl.obolibrary.org/obo/FOODON_03412561,Capsicum annuum L.,03412561
http://purl.obolibrary.org/obo/FOODON_03412628,Capsicum annuum L.,03412628
http://purl.obolibrary.org/obo/FOODON_03412561,Capsicum annuum L. var. glabriusculum (Dunal) Heiser & Pickersgill,03412561
http://purl.obolibrary.org/obo/FOODON_03412561,Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill,03412561
http://purl.obolibrary.org/obo/FOODON_03412565,Hoplopagrus guentherii,03412565
http://purl.obolibrary.org/obo/FOODON_03412565,"Hoplopagrus guentherii Gill, 1862",03412565
http://purl.obolibrary.org/obo/FOODON_03412572,"Hippocampus Rafinesque, 1810",03412572
http://purl.obolibrary.org/obo/FOODON_03412590,Mactra sachalinensis,03412590
http://purl.obolibrary.org/obo/FOODON_03412601,Alpinia galanga (L.) Sw.,03412601
http://purl.obolibrary.org/obo/FOODON_03412601,Alpinia galanga (L.) Willd.,03412601
http://purl.obolibrary.org/obo/FOODON_03412605,Caesio suevica Klunzinger 1884,03412605
http://purl.obolibrary.org/obo/FOODON_03412605,"Caesio suevica Klunzinger, 1884",03412605
http://purl.obolibrary.org/obo/FOODON_03412606,"Caesio striata Rüppell, 1830",03412606
http://purl.obolibrary.org/obo/FOODON_03412616,Juglans mandshurica Maxim.,03412616
http://purl.obolibrary.org/obo/FOODON_03412625,Citrus madurensis Lour.,03412625
http://purl.obolibrary.org/obo/FOODON_03412625,X Citrofortunella microcarpa (Bunge) Wijnands,03412625
http://purl.obolibrary.org/obo/FOODON_03412628,Capsicum anuum L.,03412628
http://purl.obolibrary.org/obo/FOODON_03412636,Capsicum frutescens L.,03412636
http://purl.obolibrary.org/obo/FOODON_03412638,Laminaria japonica Areschoug 1851,03412638
http://purl.obolibrary.org/obo/FOODON_03412639,"Enteromorpha Link, 1820",03412639
http://purl.obolibrary.org/obo/FOODON_03412641,Sargassum fusiforme Setchell 1931,03412641
http://purl.obolibrary.org/obo/FOODON_03412657,"Cynoscion Gill, 1861",03412657
http://purl.obolibrary.org/obo/FOODON_03412681,Haliotis iris,03412681
http://purl.obolibrary.org/obo/FOODON_03412682,Paphies australis,03412682
http://purl.obolibrary.org/obo/FOODON_03412682,Paphies australis (Gmelin 1791),03412682
http://purl.obolibrary.org/obo/FOODON_03412684,Mesodesma ventricosum (Gray 1843),03412684
http://purl.obolibrary.org/obo/FOODON_03412686,astacidae,03412686
http://purl.obolibrary.org/obo/FOODON_03412686,astacoidea,03412686
http://purl.obolibrary.org/obo/FOODON_03412686,cambaridaa,03412686
http://purl.obolibrary.org/obo/FOODON_03412686,cambarus spp.,03412686
http://purl.obolibrary.org/obo/FOODON_03412686,crawfish,03412686
http://purl.obolibrary.org/obo/FOODON_03412686,crayfish,03412686
http://purl.obolibrary.org/obo/FOODON_03412686,parastacidae,03412686
http://purl.obolibrary.org/obo/FOODON_03412686,procambarus spp.,03412686
http://purl.obolibrary.org/obo/FOODON_03412690,Ostrea lutaria Hutton 1873,03412690
http://purl.obolibrary.org/obo/FOODON_03412690,"Ostrea lutaria Hutton, 1873",03412690
http://purl.obolibrary.org/obo/FOODON_03412693,Coregonus reighardi,03412693
http://purl.obolibrary.org/obo/FOODON_03412693,"Coregonus reighardi (Koelz, 1924)",03412693
http://purl.obolibrary.org/obo/FOODON_03412696,"Gallinago Brisson, 1760",03412696
http://purl.obolibrary.org/obo/FOODON_03412701,"Iguana Laurenti, 1768",03412701
http://purl.obolibrary.org/obo/FOODON_03412722,Citrus reticulata Blanco ssp. unshiu (Marcow.) D.Rivera Núñez et al.,03412722
http://purl.obolibrary.org/obo/FOODON_03412722,Citrus unshiu Marcow.,03412722
http://purl.obolibrary.org/obo/FOODON_03412733,Prunus domestica L. subsp. syriaca (Borkh.) Janch.,03412733
http://purl.obolibrary.org/obo/FOODON_03412734,Petroselinum crispum (Mill.) Nyman ex A. W. Hill var. tuberosum (Bernh.) Mart. Crov.,03412734
http://purl.obolibrary.org/obo/FOODON_03412734,Petroselinum crispum (P. Mill.) Nyman ex A.W. Hill,03412734
http://purl.obolibrary.org/obo/FOODON_03412734,Petroselinum crispum convar. radicosum (Alef.) Danert,03412734
http://purl.obolibrary.org/obo/FOODON_03412735,"Armillaria mellea (Vahl) P. Kumm., 1871",03412735
http://purl.obolibrary.org/obo/FOODON_03412737,Leccinum aurantiacum (Bull.) Gray 1821,03412737
http://purl.obolibrary.org/obo/FOODON_03412738,Leccinum scabrum var. scabrum (Bull.) Gray 1821,03412738
http://purl.obolibrary.org/obo/FOODON_03412740,"Lactarius deliciosus (L.) Gray, 1821",03412740
http://purl.obolibrary.org/obo/FOODON_03412754,grey nurse shark,03412754
http://purl.obolibrary.org/obo/FOODON_03412754,ragged tooth shark,03412754
http://purl.obolibrary.org/obo/FOODON_03412764,Chrysophyllum albidum G. Don,03412764
http://purl.obolibrary.org/obo/FOODON_03412766,Diospyros kaki L. f.,03412766
http://purl.obolibrary.org/obo/FOODON_03412766,Diospyros kaki Thunb.,03412766
http://purl.obolibrary.org/obo/FOODON_03412767,Feijoa sellowiana (O. Berg) O. Berg,03412767
http://purl.obolibrary.org/obo/FOODON_03412771,Detarium microcarpum Guill. & Perr.,03412771
http://purl.obolibrary.org/obo/FOODON_03412772,Detarium senegalense J. F. Gmel.,03412772
http://purl.obolibrary.org/obo/FOODON_03412774,Fortunella margarita (Lour.) Swingle,03412774
http://purl.obolibrary.org/obo/FOODON_03412780,Garcinia cambogia (Gaertn.) Desr.,03412780
http://purl.obolibrary.org/obo/FOODON_03412780,Garcinia gummi-gutta (L.) N. Robson,03412780
http://purl.obolibrary.org/obo/FOODON_03412781,Hylocereus undatus (Haw.) Britt. & Rose,03412781
http://purl.obolibrary.org/obo/FOODON_03412781,Hylocereus undatus (Haw.) Britton & Rose,03412781
http://purl.obolibrary.org/obo/FOODON_03412783,Lantana strigocamara R. W. Sanders,03412783
http://purl.obolibrary.org/obo/FOODON_03412784,Sarcocephalus latifolius (Sm.) Bruce,03412784
http://purl.obolibrary.org/obo/FOODON_03412791,Ancylobotrys capensis (Oliv.) Pichon,03412791
http://purl.obolibrary.org/obo/FOODON_03412792,Saba senegalensis (A. DC.) Pichon,03412792
http://purl.obolibrary.org/obo/FOODON_03412795,Ziziphus spina-christi (L.) Desf.,03412795
http://purl.obolibrary.org/obo/FOODON_03412797,Carica x heilbornii V.M.Badillo nothovar. pentagona (Heilborn) V.M.Badillo,03412797
http://purl.obolibrary.org/obo/FOODON_03412797,Vasconcellea x heilbornii (V. M. Badillo) V. M. Badillo,03412797
http://purl.obolibrary.org/obo/FOODON_03412800,Fadogia homblei De Wild.,03412800
http://purl.obolibrary.org/obo/FOODON_03412803,Garcinia buchananii Baker,03412803
http://purl.obolibrary.org/obo/FOODON_03412805,Guarea Allam. ex L.,03412805
http://purl.obolibrary.org/obo/FOODON_03412805,Guarea sp.,03412805
http://purl.obolibrary.org/obo/FOODON_03412806,Irvingia gabonensis (Aubry-Lecomte ex O'Rorke) Baill.,03412806
http://purl.obolibrary.org/obo/FOODON_03412807,Landolphia heudelotii A. DC.,03412807
http://purl.obolibrary.org/obo/FOODON_03412809,Landolphia owariensis P. Beauv.,03412809
http://purl.obolibrary.org/obo/FOODON_03412811,Mimusops zeyheri Sond.,03412811
http://purl.obolibrary.org/obo/FOODON_03414649,Mimusops zeyheri Sond.,03414649
http://purl.obolibrary.org/obo/FOODON_03412816,Zanha africana (Radlk.) Exell,03412816
http://purl.obolibrary.org/obo/FOODON_03412818,Diospyros mespiliformis Hochst. ex A. DC.,03412818
http://purl.obolibrary.org/obo/FOODON_03412819,Rubus pinnatus Willd.,03412819
http://purl.obolibrary.org/obo/FOODON_03412820,Trichoscypha Hook. f.,03412820
http://purl.obolibrary.org/obo/FOODON_03412822,Sclerocarya sp.,03412822
http://purl.obolibrary.org/obo/FOODON_03412823,Ficus platyphylla Delile,03412823
http://purl.obolibrary.org/obo/FOODON_03412825,Lannea edulis (Sond.) Engl.,03412825
http://purl.obolibrary.org/obo/FOODON_03412827,Parinari curatellifolia Planch. ex Benth.,03412827
http://purl.obolibrary.org/obo/FOODON_03412828,Parinari excelsa Sabine,03412828
http://purl.obolibrary.org/obo/FOODON_03412829,Neocarya macrophylla (Sabine) Prance,03412829
http://purl.obolibrary.org/obo/FOODON_03412830,Syzygium guineense (Willd.) DC.,03412830
http://purl.obolibrary.org/obo/FOODON_03412832,Ximenia caffra Sond.,03412832
http://purl.obolibrary.org/obo/FOODON_03412836,Lepisanthes senegalensis (Juss. ex Poir.) Leenh.,03412836
http://purl.obolibrary.org/obo/FOODON_03412837,Balanites aegyptiaca (L.) Del.,03412837
http://purl.obolibrary.org/obo/FOODON_03412837,Balanites aegyptiaca (L.) Delile,03412837
http://purl.obolibrary.org/obo/FOODON_03412837,Balanites aegyptiacus (L.) Delile,03412837
http://purl.obolibrary.org/obo/FOODON_03412841,Cordyla africana Lour.,03412841
http://purl.obolibrary.org/obo/FOODON_03412862,Cyttus novaezealandiae,03412862
http://purl.obolibrary.org/obo/FOODON_03412862,"Cyttus novaezealandiae (Arthur, 1885)",03412862
http://purl.obolibrary.org/obo/FOODON_03412876,Ostrea denselamellosa Lischke 1869,03412876
http://purl.obolibrary.org/obo/FOODON_03412879,Ensis macha (Molina 1782),03412879
http://purl.obolibrary.org/obo/FOODON_03412881,Atrina pectinata,03412881
http://purl.obolibrary.org/obo/FOODON_03412881,Atrina pectinata (Linnaeus 1767),03412881
http://purl.obolibrary.org/obo/FOODON_03412883,"Beryx Cuvier, 1829",03412883
http://purl.obolibrary.org/obo/FOODON_03412893,Scorpaena papillosa,03412893
http://purl.obolibrary.org/obo/FOODON_03412893,"Scorpaena papillosa (Schneider and Forster in Bloch and Schneider, 1801)",03412893
http://purl.obolibrary.org/obo/FOODON_03412898,Lepidorhynchus denticulatus,03412898
http://purl.obolibrary.org/obo/FOODON_03412898,"Lepidorhynchus denticulatus Richardson, 1846",03412898
http://purl.obolibrary.org/obo/FOODON_03412911,"Hyporhamphus ihi Phillipps, 1932",03412911
http://purl.obolibrary.org/obo/FOODON_03412913,"Trachyrincus longirostris (Günther, 1878)",03412913
http://purl.obolibrary.org/obo/FOODON_03412915,Neophrynichthys angustus Nelson 1977,03412915
http://purl.obolibrary.org/obo/FOODON_03412920,Vitex doniana Sweet,03412920
http://purl.obolibrary.org/obo/FOODON_03412931,Bobgunnia fistuloides (Harms) J. H. Kirkbr. & Wiersema,03412931
http://purl.obolibrary.org/obo/FOODON_03412933,Vitex sp.,03412933
http://purl.obolibrary.org/obo/FOODON_03412937,"Agaricus bisporus (J.E. Lange) Imbach, 1946",03412937
http://purl.obolibrary.org/obo/FOODON_03412937,Agaricus bisporus (Lange) Imbach,03412937
http://purl.obolibrary.org/obo/FOODON_03412937,Agaricus bisporus (Lange) Imbach forma albidus (Lange) Singer,03412937
http://purl.obolibrary.org/obo/FOODON_03412940,Beta vulgaris L. var. vulgaris,03412940
http://purl.obolibrary.org/obo/FOODON_03412940,Beta vulgaris ssp. vulgaris L.,03412940
http://purl.obolibrary.org/obo/FOODON_03412947,Curcuma zedoaria (Bergius) Rosc.,03412947
http://purl.obolibrary.org/obo/FOODON_03412948,Fragaria vesca L.,03412948
http://purl.obolibrary.org/obo/FOODON_03412950,Hyssopus officinalis L.,03412950
http://purl.obolibrary.org/obo/FOODON_03412953,Aloysia citrodora Palau,03412953
http://purl.obolibrary.org/obo/FOODON_03412956,Piper longum L.,03412956
http://purl.obolibrary.org/obo/FOODON_03412957,Prunus avium (L.) L. subsp. duracina (L.) D.Rivera & al.,03412957
http://purl.obolibrary.org/obo/FOODON_03412959,Raphanus sativus L. var. niger (Mill.) Kerner,03412959
http://purl.obolibrary.org/obo/FOODON_03412960,Raphanus sativus L. var. sativus,03412960
http://purl.obolibrary.org/obo/FOODON_03412965,Stachys affinis Bunge,03412965
http://purl.obolibrary.org/obo/FOODON_03412968,Tropaeolum majus L.,03412968
http://purl.obolibrary.org/obo/FOODON_03412969,Vaccinium oxycoccos L.,03412969
http://purl.obolibrary.org/obo/FOODON_03413333,Foeniculum vulgare var. azoricum (Mill.) Thell.,03413333
http://purl.obolibrary.org/obo/FOODON_03413335,Fragaria viridis Duchesne,03413335
http://purl.obolibrary.org/obo/FOODON_03413335,Fragaria viridis Weston,03413335
http://purl.obolibrary.org/obo/FOODON_03413337,Fragaria moschata Duchesne,03413337
http://purl.obolibrary.org/obo/FOODON_03413337,Fragaria moschata Weston,03413337
http://purl.obolibrary.org/obo/FOODON_03413339,Fragaria vesca f. semperflorens (Duchesne) Staudt,03413339
http://purl.obolibrary.org/obo/FOODON_03413347,Malus sylvestris (L.) Mill.,03413347
http://purl.obolibrary.org/obo/FOODON_03413347,Malus sylvestris Mill.,03413347
http://purl.obolibrary.org/obo/FOODON_03413347,Malus sylvestris P. Mill.,03413347
http://purl.obolibrary.org/obo/FOODON_03413349,Nephelium mutabile Blume,03413349
http://purl.obolibrary.org/obo/FOODON_03413349,Nephelium ramboutan-ake (Labill.) Leenh.,03413349
http://purl.obolibrary.org/obo/FOODON_03413363,bottlenose dolphin,03413363
http://purl.obolibrary.org/obo/FOODON_03413363,humpback dolphin,03413363
http://purl.obolibrary.org/obo/FOODON_03413363,spinner dolphin,03413363
http://purl.obolibrary.org/obo/FOODON_03413367,"Bos taurus Linnaeus, 1758",03413367
http://purl.obolibrary.org/obo/FOODON_03413367,"Bos taurus indicus Linnaeus, 1758",03413367
http://purl.obolibrary.org/obo/FOODON_03413372,Brassica,03413372
http://purl.obolibrary.org/obo/FOODON_03413372,Brassica L.,03413372
http://purl.obolibrary.org/obo/FOODON_03413372,Brassica sp.,03413372
http://purl.obolibrary.org/obo/FOODON_03413372,Brassica spp.,03413372
http://purl.obolibrary.org/obo/FOODON_03413374,"Brassica campestris L., var. parachinensis (Bailey) Sinsk.",03413374
http://purl.obolibrary.org/obo/FOODON_03413374,Brassica parachinensis L. H. Bailey,03413374
http://purl.obolibrary.org/obo/FOODON_03413374,Brassica parachinensis L.H. Bailey,03413374
http://purl.obolibrary.org/obo/FOODON_03413374,Brassica rapa var. parachinensis (L. H. Bailey) Hanelt,03413374
http://purl.obolibrary.org/obo/FOODON_03414514,Brassica rapa var. parachinensis (L. H. Bailey) Hanelt,03414514
http://purl.obolibrary.org/obo/FOODON_03413379,Pueraria lobata (Willd.) Ohwi; P. thunbergiana (Sieb. & Zucc.) Benth. ; P. phaseoloides (Roxb.) Benth.,03413379
http://purl.obolibrary.org/obo/FOODON_03413380,Lespedeza cuneata (Dum. Cours.) G. Don ; L. sericea Miq.,03413380
http://purl.obolibrary.org/obo/FOODON_03413381,Onobrychis viciifolia Scop.; O. sativa Lamk.,03413381
http://purl.obolibrary.org/obo/FOODON_03413382,"Lotus corniculatus, L.; other Lotus spp.",03413382
http://purl.obolibrary.org/obo/FOODON_03413383,Cynodon dactylon (L.) Pers.,03413383
http://purl.obolibrary.org/obo/FOODON_03413384,Poa spp.,03413384
http://purl.obolibrary.org/obo/FOODON_03413385,Bromus spp.,03413385
http://purl.obolibrary.org/obo/FOODON_03413386,Lolium spp.,03413386
http://purl.obolibrary.org/obo/FOODON_03413394,Annona diversifolia Saff.,03413394
http://purl.obolibrary.org/obo/FOODON_03413396,Dioscorea L.,03413396
http://purl.obolibrary.org/obo/FOODON_03413403,Mucuna deeringiana (Bort.) Merr.; Stizolobium deeringianum Bort.; other Stizolobium spp.,03413403
http://purl.obolibrary.org/obo/FOODON_03413406,Zea mays L. ssp. parviglumis Iltis & Doebley,03413406
http://purl.obolibrary.org/obo/FOODON_03413406,Zea mays L. ssp. parviglumis Iltis & Doebley var. huehuetenangensis Iltis & Doebley,03413406
http://purl.obolibrary.org/obo/FOODON_03413406,Zea mays ssp. mexicana (Schrader) Iltis; Zea mexicana (Schrader) Kunze; Euchlaena mexicana Schrader.,03413406
http://purl.obolibrary.org/obo/FOODON_03413406,Zea mays ssp. parviglumis Iltis & Doebley,03413406
http://purl.obolibrary.org/obo/FOODON_03413406,Zea mays subsp. huehuetenangensis (H. H. Iltis & Doebley) Doebley,03413406
http://purl.obolibrary.org/obo/FOODON_03413406,Zea mays subsp. mexicana (Schrad.) H. H. Iltis,03413406
http://purl.obolibrary.org/obo/FOODON_03413406,Zea mays subsp. parviglumis H. H. Iltis & Doebley,03413406
http://purl.obolibrary.org/obo/FOODON_03413406,Zea mays var. huehuetenangensis Iltis & Doebley,03413406
http://purl.obolibrary.org/obo/FOODON_03413407,Cucumis sativus L.; pickling cucumber cultivars,03413407
http://purl.obolibrary.org/obo/FOODON_03413413,"MaMalva verticillata L.; syn: M. crispa L.; M. mohileviensis Graebn., M. pamiroalaica Ilj. and M. sylvestris L.",03413413
http://purl.obolibrary.org/obo/FOODON_03413413,Malva,03413413
http://purl.obolibrary.org/obo/FOODON_03413413,Malva L.,03413413
http://purl.obolibrary.org/obo/FOODON_03413413,Malva spp.,03413413
http://purl.obolibrary.org/obo/FOODON_03413413,Malva verticillata L.,03413413
http://purl.obolibrary.org/obo/FOODON_03413416,Ceiba pentandra (L.) Gaertn.,03413416
http://purl.obolibrary.org/obo/FOODON_03413419,Macrostyloma geocarpum (Harms) Marcechal & Baudet; Kerstingiella geocarpa Harms.; Voandzeia poissoinii Chev.,03413419
http://purl.obolibrary.org/obo/FOODON_03413421,Great burnet (Sanguisorba officinalis L.; Poterium officinala A. Gray) ; Salad burnet (Sanguisorba minor Scop.; syn: Poterium sanguisorba L.),03413421
http://purl.obolibrary.org/obo/FOODON_03413421,Sanguisorba,03413421
http://purl.obolibrary.org/obo/FOODON_03413421,Sanguisorba L.,03413421
http://purl.obolibrary.org/obo/FOODON_03413421,Sanguisorba spp.,03413421
http://purl.obolibrary.org/obo/FOODON_03413422,Dictamnus albus L. ; D. fraxinella Pers.,03413422
http://purl.obolibrary.org/obo/FOODON_03413423,Acorus calamus L.,03413423
http://purl.obolibrary.org/obo/FOODON_03413424,Murraya koenigii (L.) Spreng.,03413424
http://purl.obolibrary.org/obo/FOODON_03413425,Inula helenium L.,03413425
http://purl.obolibrary.org/obo/FOODON_03413426,Marrubium vulgare L.,03413426
http://purl.obolibrary.org/obo/FOODON_03413427,Lavandula angustifolia Mill..; L. officinalis Chaix; L. spica L.; L. vera DC.,03413427
http://purl.obolibrary.org/obo/FOODON_03413429,Ruta graveolens L.,03413429
http://purl.obolibrary.org/obo/FOODON_03413430,Myrrhis odorata (L.) Scop.,03413430
http://purl.obolibrary.org/obo/FOODON_03413431,Tanacetum balsamita L.; Chrysanthemum balsamita L.,03413431
http://purl.obolibrary.org/obo/FOODON_03413432,Asperula odorata L.,03413432
http://purl.obolibrary.org/obo/FOODON_03413433,Artemisia,03413433
http://purl.obolibrary.org/obo/FOODON_03413433,Artemisia L.,03413433
http://purl.obolibrary.org/obo/FOODON_03413433,Artemisia absinthium L.; A. abrotanum L.; A. vulgaris L.,03413433
http://purl.obolibrary.org/obo/FOODON_03413433,Artemisia spp.,03413433
http://purl.obolibrary.org/obo/FOODON_03413435,Hybrids of Grapefruit x Tangelo,03413435
http://purl.obolibrary.org/obo/FOODON_03413436,Lecythis zabucajo Aubl.; L. elliptica Kunth; L. ollaria L.; L. usitatis Miers,03413436
http://purl.obolibrary.org/obo/FOODON_03413438,Alocasia macrorrhiza (L.) Schott,03413438
http://purl.obolibrary.org/obo/FOODON_03413439,Arracacia xanthorrhiza Bancr.; A. esculenta DC.,03413439
http://purl.obolibrary.org/obo/FOODON_03413441,Canna edulis Ker.,03413441
http://purl.obolibrary.org/obo/FOODON_03413443,Oxalis tuberosa Mol.,03413443
http://purl.obolibrary.org/obo/FOODON_03413444,Campanula rapunculus L.,03413444
http://purl.obolibrary.org/obo/FOODON_03413445,Sium sisarum L.,03413445
http://purl.obolibrary.org/obo/FOODON_03413446,Calathea allouia (Aubl.) Lindl.,03413446
http://purl.obolibrary.org/obo/FOODON_03413447,Ullucus tuberosus Caldas,03413447
http://purl.obolibrary.org/obo/FOODON_03413454,"Astacus leptodactylus Eschscholtz, 1823",03413454
http://purl.obolibrary.org/obo/FOODON_03413454,"Astacus leptodactylus Eschscholz, 1823",03413454
http://purl.obolibrary.org/obo/FOODON_03413455,Aronia melanocarpa (Michx.) Elliott,03413455
http://purl.obolibrary.org/obo/FOODON_03413463,"Pelophylax lessonae (Camerano, 1882)",03413463
http://purl.obolibrary.org/obo/FOODON_03413463,"Pelophylax ridibundus (Pallas, 1771)",03413463
http://purl.obolibrary.org/obo/FOODON_03413463,Rana esculenta Linnaeus 1758,03413463
http://purl.obolibrary.org/obo/FOODON_03413463,"Rana esculenta Linnaeus, 1758",03413463
http://purl.obolibrary.org/obo/FOODON_03413471,Digitaria iburua Stapf,03413471
http://purl.obolibrary.org/obo/FOODON_03413477,Scardinius erythrophthalmus,03413477
http://purl.obolibrary.org/obo/FOODON_03413479,Verbena,03413479
http://purl.obolibrary.org/obo/FOODON_03413479,Verbena L.,03413479
http://purl.obolibrary.org/obo/FOODON_03413479,Verbena sp.,03413479
http://purl.obolibrary.org/obo/FOODON_03413485,Munida gregaria,03413485
http://purl.obolibrary.org/obo/FOODON_03413485,Munida gregaria (Fabricius 1793),03413485
http://purl.obolibrary.org/obo/FOODON_03413487,Allium ×proliferum (Moench) Schrad. ex Willd.,03413487
http://purl.obolibrary.org/obo/FOODON_03413492,"Metapenaeus endeavouri (Schmitt, 1926)",03413492
http://purl.obolibrary.org/obo/FOODON_03413492,"Metapenaeus endeavouri Schmitt, 1926",03413492
http://purl.obolibrary.org/obo/FOODON_03413499,Osmerus mordax,03413499
http://purl.obolibrary.org/obo/FOODON_03413499,"Osmerus mordax (Mitchill, 1814)",03413499
http://purl.obolibrary.org/obo/FOODON_03413499,"Osmerus mordax Mitchill, 1814",03413499
http://purl.obolibrary.org/obo/FOODON_03413499,Osmerus mordax Steindachner & Kner 1870,03413499
http://purl.obolibrary.org/obo/FOODON_03413499,Osmerus mordax dentex,03413499
http://purl.obolibrary.org/obo/FOODON_03413899,Osmerus mordax dentex,03413899
http://purl.obolibrary.org/obo/FOODON_03413499,"Osmerus mordax dentex Steindachner, 1870",03413499
